time,student_id,latitude,longitude
2013-04-14 23:23:29,1,43.70662400,-72.28905280
2013-04-14 23:43:29,1,43.70667330,-72.28912520
2013-04-15 00:03:27,1,43.70674141,-72.28929651
2013-04-15 00:23:28,1,43.70685515,-72.28893119
2013-04-15 00:43:29,1,43.70667790,-72.28907770
2013-04-15 01:03:29,1,43.70663240,-72.28900720
2013-04-15 01:23:29,1,43.70667240,-72.28902450
2013-04-15 01:43:29,1,43.70668780,-72.28910500
2013-04-15 02:03:29,1,43.70666480,-72.28902790
2013-04-15 02:23:29,1,43.70669820,-72.28899890
2013-04-15 02:43:29,1,43.70666920,-72.28911800
2013-04-15 03:03:29,1,43.70666480,-72.28902790
2013-04-15 03:23:29,1,43.70666520,-72.28902760
2013-04-15 03:43:29,1,43.70675950,-72.28919900
2013-04-15 04:03:29,1,43.70673090,-72.28921520
2013-04-15 04:23:29,1,43.70667530,-72.28911910
2013-04-15 04:43:29,1,43.70668240,-72.28912540
2013-04-15 05:03:29,1,43.70667930,-72.28909440
2013-04-15 05:23:29,1,43.70663910,-72.28911260
2013-04-15 05:43:29,1,43.70661730,-72.28900700
2013-04-15 06:03:29,1,43.70660180,-72.28900850
2013-04-15 06:23:29,1,43.70667670,-72.28924210
2013-04-15 06:43:29,1,43.70662440,-72.28914740
2013-04-15 07:03:33,1,43.70672704,-72.28921589
2013-04-15 07:23:32,1,43.70690607,-72.28918362
2013-04-15 07:43:29,1,43.70668390,-72.28915960
2013-04-15 08:03:29,1,43.70670360,-72.28923520
2013-04-15 08:23:29,1,43.70665850,-72.28921290
2013-04-15 08:43:29,1,43.70667700,-72.28918470
2013-04-15 09:03:29,1,43.70666520,-72.28910760
2013-04-15 09:23:29,1,43.70668820,-72.28913250
2013-04-15 09:43:29,1,43.70667980,-72.28914380
2013-04-15 10:03:29,1,43.70669570,-72.28908320
2013-04-15 10:23:29,1,43.70669650,-72.28908050
2013-04-15 10:43:32,1,43.70679693,-72.28915075
2013-04-15 11:03:32,1,43.70680069,-72.28906625
2013-04-15 11:23:29,1,43.70672120,-72.28920510
2013-04-15 11:43:31,1,43.70697769,-72.28925919
2013-04-15 12:03:29,1,43.70667940,-72.28909480
2013-04-15 12:23:29,1,43.70667740,-72.28910890
2013-04-15 12:43:29,1,43.70667250,-72.28914430
2013-04-15 13:03:29,1,43.70666430,-72.28912630
2013-04-15 13:23:29,1,43.70667320,-72.28917360
2013-04-15 13:43:29,1,43.70668670,-72.28919130
2013-04-15 14:03:29,1,43.70670370,-72.28920340
2013-04-15 14:23:29,1,43.70669410,-72.28911740
2013-04-15 14:43:29,1,43.70667400,-72.28915840
2013-04-15 15:02:48,1,43.70668520,-72.28913250
2013-04-15 15:23:29,1,43.70524420,-72.29028380
2013-04-15 15:43:29,1,43.70532690,-72.29038360
2013-04-15 16:03:29,1,43.70525720,-72.29044130
2013-04-15 16:23:29,1,43.70525720,-72.29044130
2013-04-15 16:43:29,1,43.70293950,-72.29098910
2013-04-15 17:03:29,1,43.70175150,-72.28821990
2013-04-15 17:23:29,1,43.70220640,-72.28795340
2013-04-15 17:43:29,1,43.70225020,-72.28794440
2013-04-15 18:03:29,1,43.70225650,-72.28783650
2013-04-15 18:23:29,1,43.70224920,-72.28789510
2013-04-15 18:43:29,1,43.70234520,-72.28770460
2013-04-15 19:03:29,1,43.70237140,-72.28770130
2013-04-15 19:23:29,1,43.70175240,-72.28817630
2013-04-15 19:43:29,1,43.70176510,-72.28818450
2013-04-15 20:03:29,1,43.70176610,-72.28818860
2013-04-15 20:23:29,1,43.70181660,-72.28808900
2013-04-15 20:43:29,1,43.70186000,-72.28811150
2013-04-15 21:03:29,1,43.70665470,-72.28905520
2013-04-15 21:23:29,1,43.70665380,-72.28905670
2013-04-15 21:43:29,1,43.70669280,-72.28909490
2013-04-15 22:03:29,1,43.70666780,-72.28911280
2013-04-15 22:23:29,1,43.70671940,-72.28922590
2013-04-15 22:43:29,1,43.70671450,-72.28926670
2013-04-15 23:03:29,1,43.70671240,-72.28925680
2013-04-15 23:23:29,1,43.70670620,-72.28923950
2013-04-15 23:43:29,1,43.70668120,-72.28910620
2013-04-16 00:03:29,1,43.70668120,-72.28910620
2013-04-16 00:23:29,1,43.70668450,-72.28911570
2013-04-16 01:04:00,1,43.70672140,-72.28926130
2013-04-16 01:24:00,1,43.70669790,-72.28910850
2013-04-16 01:44:00,1,43.70670820,-72.28913330
2013-04-16 01:52:24,1,43.70670820,-72.28913330
2013-04-16 02:04:00,1,43.70666460,-72.28898230
2013-04-16 02:24:00,1,43.70673330,-72.28940670
2013-04-16 02:44:00,1,43.70669670,-72.28915540
2013-04-16 03:04:00,1,43.70669470,-72.28900300
2013-04-16 03:24:00,1,43.70665310,-72.28905600
2013-04-16 03:44:00,1,43.70668120,-72.28912160
2013-04-16 04:04:00,1,43.70668040,-72.28910150
2013-04-16 04:24:00,1,43.70670690,-72.28916210
2013-04-16 04:24:02,1,43.70670690,-72.28916210
2013-04-16 04:44:00,1,43.70668520,-72.28904390
2013-04-16 05:04:00,1,43.70670340,-72.28914300
2013-04-16 05:24:00,1,43.70669590,-72.28912350
2013-04-16 05:44:00,1,43.70669950,-72.28915380
2013-04-16 06:04:00,1,43.70672190,-72.28913540
2013-04-16 06:24:00,1,43.70666930,-72.28916240
2013-04-16 06:44:00,1,43.70664860,-72.28910480
2013-04-16 07:03:08,1,43.70658347,-72.28928586
2013-04-16 07:24:00,1,43.70671280,-72.28917360
2013-04-16 07:44:00,1,43.70668460,-72.28914700
2013-04-16 08:04:00,1,43.70668190,-72.28916270
2013-04-16 08:24:00,1,43.70668330,-72.28915070
2013-04-16 08:44:00,1,43.70667580,-72.28913530
2013-04-16 09:04:00,1,43.70667040,-72.28910260
2013-04-16 09:24:00,1,43.70665700,-72.28913440
2013-04-16 09:44:00,1,43.70667270,-72.28911750
2013-04-16 10:04:00,1,43.70667830,-72.28914740
2013-04-16 10:24:00,1,43.70669660,-72.28914510
2013-04-16 10:44:00,1,43.70664940,-72.28910320
2013-04-16 11:04:00,1,43.70685206,-72.28923843
2013-04-16 11:24:00,1,43.70662240,-72.28911010
2013-04-16 11:44:00,1,43.70663950,-72.28908970
2013-04-16 12:04:00,1,43.70663940,-72.28908970
2013-04-16 12:24:00,1,43.70685677,-72.28892869
2013-04-16 12:44:01,1,43.70668480,-72.28915010
2013-04-16 13:04:00,1,43.70664780,-72.28912890
2013-04-16 13:24:00,1,43.70666460,-72.28913060
2013-04-16 13:44:00,1,43.70670788,-72.28943669
2013-04-16 14:04:00,1,43.70664550,-72.28909750
2013-04-16 14:24:00,1,43.70667820,-72.28915020
2013-04-16 14:44:00,1,43.70667270,-72.28904950
2013-04-16 15:04:00,1,43.70667000,-72.28910190
2013-04-16 15:24:00,1,43.70667720,-72.28910090
2013-04-16 15:44:00,1,43.70669590,-72.28906830
2013-04-16 16:04:00,1,43.70669700,-72.28906490
2013-04-16 16:24:00,1,43.70669310,-72.28901780
2013-04-16 16:43:59,1,43.70671769,-72.28930547
2013-04-16 17:04:00,1,43.70659970,-72.28901020
2013-04-16 17:24:00,1,43.70668890,-72.28910860
2013-04-16 17:44:00,1,43.70668890,-72.28910860
2013-04-16 18:04:00,1,43.70668440,-72.28898940
2013-04-16 18:24:00,1,43.70668740,-72.28911570
2013-04-16 18:44:00,1,43.70667190,-72.28893280
2013-04-16 19:04:00,1,43.70665240,-72.28905520
2013-04-16 19:24:00,1,43.70671170,-72.28916680
2013-04-16 19:44:00,1,43.70665660,-72.28904100
2013-04-16 20:24:00,1,43.70467230,-72.29521110
2013-04-16 20:44:00,1,43.70450190,-72.29533640
2013-04-16 21:04:00,1,43.70455400,-72.29526960
2013-04-16 21:44:00,1,43.70665470,-72.28904140
2013-04-16 22:04:00,1,43.70670270,-72.28914290
2013-04-16 22:24:00,1,43.70665520,-72.28905690
2013-04-16 22:44:00,1,43.70665350,-72.28905710
2013-04-16 23:04:00,1,43.70700820,-72.28693950
2013-04-16 23:24:00,1,43.70693180,-72.28695940
2013-04-16 23:44:00,1,43.70692080,-72.28691890
2013-04-17 00:04:00,1,43.70665330,-72.28905670
2013-04-17 00:24:00,1,43.70666420,-72.28902650
2013-04-17 00:44:00,1,43.70668500,-72.28911990
2013-04-17 01:04:00,1,43.70668730,-72.28903140
2013-04-17 01:24:00,1,43.70669030,-72.28909790
2013-04-17 01:43:44,1,43.70671920,-72.28918840
2013-04-17 02:04:00,1,43.70670810,-72.28911620
2013-04-17 02:24:00,1,43.70669150,-72.28915230
2013-04-17 02:44:00,1,43.70671390,-72.28916410
2013-04-17 03:04:00,1,43.70669630,-72.28915260
2013-04-17 03:24:00,1,43.70665350,-72.28905700
2013-04-17 03:42:54,1,43.70695387,-72.28884087
2013-04-17 04:01:47,1,43.70669900,-72.28911450
2013-04-17 04:04:00,1,43.70669900,-72.28911450
2013-04-17 04:24:00,1,43.70673300,-72.28925430
2013-04-17 04:44:00,1,43.70667410,-72.28911520
2013-04-17 05:04:00,1,43.70672060,-72.28925690
2013-04-17 05:24:00,1,43.70672240,-72.28926000
2013-04-17 05:44:00,1,43.70673390,-72.28930740
2013-04-17 06:04:00,1,43.70675230,-72.28936570
2013-04-17 06:24:00,1,43.70668560,-72.28898740
2013-04-17 06:44:00,1,43.70667670,-72.28896480
2013-04-17 07:04:00,1,43.70669830,-72.28902880
2013-04-17 07:24:00,1,43.70667460,-72.28907820
2013-04-17 07:44:00,1,43.70666310,-72.28911370
2013-04-17 08:04:02,1,43.70677949,-72.28924578
2013-04-17 08:24:00,1,43.70664050,-72.28908620
2013-04-17 08:44:00,1,43.70663410,-72.28911080
2013-04-17 09:04:00,1,43.70666270,-72.28913630
2013-04-17 09:24:00,1,43.70666440,-72.28914840
2013-04-17 09:44:00,1,43.70665810,-72.28919390
2013-04-17 10:04:00,1,43.70670480,-72.28911020
2013-04-17 10:24:00,1,43.70668750,-72.28917880
2013-04-17 10:44:00,1,43.70669900,-72.28911210
2013-04-17 11:04:01,1,43.70694624,-72.28914285
2013-04-17 11:24:00,1,43.70667270,-72.28909670
2013-04-17 11:44:00,1,43.70665890,-72.28909800
2013-04-17 12:04:00,1,43.70669180,-72.28913550
2013-04-17 12:24:00,1,43.70667550,-72.28917770
2013-04-17 12:44:00,1,43.70668710,-72.28918710
2013-04-17 13:04:00,1,43.70668460,-72.28910780
2013-04-17 13:23:59,1,43.70660370,-72.28929318
2013-04-17 13:44:00,1,43.70670130,-72.28903400
2013-04-17 13:58:49,1,43.70659283,-72.28814359
2013-04-17 14:24:00,1,43.70896660,-72.28403490
2013-04-17 14:44:00,1,43.70895100,-72.28401890
2013-04-17 15:04:00,1,43.70898340,-72.28408080
2013-04-17 15:24:00,1,43.70527840,-72.29063300
2013-04-17 15:44:00,1,43.70524780,-72.29058720
2013-04-17 16:04:00,1,43.70524460,-72.29058780
2013-04-17 16:22:33,1,43.70667637,-72.28885189
2013-04-17 16:44:00,1,43.70678880,-72.28907910
2013-04-17 17:04:00,1,43.70163210,-72.28806080
2013-04-17 17:24:00,1,43.70202120,-72.28809030
2013-04-17 17:29:47,1,43.70672401,-72.28939857
2013-04-17 18:24:00,1,43.70665770,-72.28911320
2013-04-17 19:24:00,1,43.70665370,-72.28905720
2013-04-17 19:44:00,1,43.70673310,-72.28938380
2013-04-17 20:04:00,1,43.70670870,-72.28916110
2013-04-17 20:24:00,1,43.70670260,-72.28914950
2013-04-17 20:44:00,1,43.70671670,-72.28921430
2013-04-17 21:04:00,1,43.70668830,-72.28921680
2013-04-17 21:24:00,1,43.70669580,-72.28924260
2013-04-17 21:44:00,1,43.70665470,-72.28904150
2013-04-17 22:03:56,1,43.70674064,-72.28934734
2013-04-17 22:24:00,1,43.70675050,-72.28918560
2013-04-17 22:44:00,1,43.70670890,-72.28918150
2013-04-17 23:03:17,1,43.70695925,-72.28902014
2013-04-17 23:24:00,1,43.70668750,-72.28917770
2013-04-17 23:44:00,1,43.70664380,-72.28896610
2013-04-17 23:56:06,1,43.70641174,-72.28936191
2013-04-18 00:44:03,1,43.70658480,-72.28917650
2013-04-18 01:04:00,1,43.70665360,-72.28908970
2013-04-18 01:24:00,1,43.70668850,-72.28927990
2013-04-18 01:44:00,1,43.70674550,-72.28931760
2013-04-18 02:04:00,1,43.70668230,-72.28902370
2013-04-18 02:24:00,1,43.70665410,-72.28908970
2013-04-18 02:44:00,1,43.70665470,-72.28908960
2013-04-18 03:04:00,1,43.70669670,-72.28902000
2013-04-18 03:24:00,1,43.70668810,-72.28915630
2013-04-18 03:44:00,1,43.70666940,-72.28914060
2013-04-18 04:04:00,1,43.70665480,-72.28908950
2013-04-18 04:24:00,1,43.70665570,-72.28910600
2013-04-18 04:44:00,1,43.70665470,-72.28908960
2013-04-18 05:04:00,1,43.70667440,-72.28915780
2013-04-18 05:24:00,1,43.70669210,-72.28922510
2013-04-18 05:44:00,1,43.70669440,-72.28920260
2013-04-18 06:04:00,1,43.70667790,-72.28915060
2013-04-18 06:24:00,1,43.70669620,-72.28916310
2013-04-18 06:44:00,1,43.70669510,-72.28920120
2013-04-18 07:04:00,1,43.70673370,-72.28926890
2013-04-18 07:24:00,1,43.70673170,-72.28927380
2013-04-18 07:44:00,1,43.70675270,-72.28928740
2013-04-18 08:03:09,1,43.70691802,-72.28924472
2013-04-18 08:24:00,1,43.70670260,-72.28924140
2013-04-18 08:44:00,1,43.70670220,-72.28918070
2013-04-18 09:04:00,1,43.70672650,-72.28922360
2013-04-18 09:24:00,1,43.70670230,-72.28941710
2013-04-18 09:44:00,1,43.70666370,-72.28915550
2013-04-18 10:04:00,1,43.70668060,-72.28919840
2013-04-18 10:24:00,1,43.70673070,-72.28927960
2013-04-18 10:44:00,1,43.70670690,-72.28916080
2013-04-18 11:04:00,1,43.70669700,-72.28918700
2013-04-18 11:24:00,1,43.70669520,-72.28915570
2013-04-18 11:44:00,1,43.70668180,-72.28916940
2013-04-18 12:04:00,1,43.70667530,-72.28917880
2013-04-18 12:24:00,1,43.70668780,-72.28917570
2013-04-18 12:44:00,1,43.70668430,-72.28915850
2013-04-18 13:04:00,1,43.70669080,-72.28924360
2013-04-18 13:24:00,1,43.70670900,-72.28920640
2013-04-18 13:44:00,1,43.70670440,-72.28921360
2013-04-18 14:04:00,1,43.70671110,-72.28937830
2013-04-18 14:24:00,1,43.70700558,-72.28918136
2013-04-18 14:43:08,1,43.70673579,-72.28908155
2013-04-18 15:04:00,1,43.70668690,-72.28914740
2013-04-18 15:24:00,1,43.70669510,-72.28913890
2013-04-18 15:44:00,1,43.70668010,-72.28910710
2013-04-18 16:04:01,1,43.70896840,-72.28408330
2013-04-18 16:24:00,1,43.70897230,-72.28410100
2013-04-18 16:44:00,1,43.70898670,-72.28410420
2013-04-18 17:04:00,1,43.70661940,-72.28697940
2013-04-18 17:24:00,1,43.70181600,-72.28815260
2013-04-18 17:44:00,1,43.70176180,-72.28814610
2013-04-18 18:04:00,1,43.70177830,-72.28816850
2013-04-18 18:24:00,1,43.70184660,-72.28806020
2013-04-18 18:44:00,1,43.70171260,-72.28817850
2013-04-18 19:04:00,1,43.70180380,-72.28814380
2013-04-18 19:24:00,1,43.70179250,-72.28797290
2013-04-18 19:44:00,1,43.70177430,-72.28821390
2013-04-18 20:04:00,1,43.70175820,-72.28806530
2013-04-18 20:24:00,1,43.70178820,-72.28818200
2013-04-18 20:34:54,1,43.70523775,-72.28968764
2013-04-18 21:04:02,1,43.70339330,-72.28752920
2013-04-18 21:24:00,1,43.70317270,-72.28791610
2013-04-18 21:47:49,1,43.70337177,-72.28854999
2013-04-18 22:24:02,1,43.70278400,-72.28979560
2013-04-18 22:44:01,1,43.70311180,-72.29044930
2013-04-18 23:04:01,1,43.70568540,-72.28916450
2013-04-18 23:24:00,1,43.70563750,-72.28909850
2013-04-18 23:44:00,1,43.70566490,-72.28920010
2013-04-19 00:04:00,1,43.70562180,-72.28914470
2013-04-19 00:24:00,1,43.70564680,-72.28915760
2013-04-19 00:32:42,1,43.70564680,-72.28915760
2013-04-19 00:44:00,1,43.70565170,-72.28915440
2013-04-19 01:04:01,1,43.70564110,-72.28916570
2013-04-19 01:24:00,1,43.70577730,-72.28909630
2013-04-19 01:44:00,1,43.70666720,-72.28916090
2013-04-19 02:04:00,1,43.70666620,-72.28904750
2013-04-19 02:24:00,1,43.70665400,-72.28908870
2013-04-19 02:44:00,1,43.70662930,-72.28904080
2013-04-19 03:04:00,1,43.70669450,-72.28920010
2013-04-19 03:24:00,1,43.70667890,-72.28913540
2013-04-19 03:44:00,1,43.70669250,-72.28920060
2013-04-19 04:04:01,1,43.70667850,-72.28914440
2013-04-19 04:24:00,1,43.70669030,-72.28913440
2013-04-19 04:44:01,1,43.70667200,-72.28911990
2013-04-19 05:04:01,1,43.70673170,-72.28922400
2013-04-19 05:24:00,1,43.70668620,-72.28917040
2013-04-19 05:44:01,1,43.70668140,-72.28905900
2013-04-19 06:04:01,1,43.70668060,-72.28914750
2013-04-19 06:24:00,1,43.70669220,-72.28919660
2013-04-19 06:44:00,1,43.70668870,-72.28922100
2013-04-19 07:04:00,1,43.70668660,-72.28918740
2013-04-19 07:24:00,1,43.70668920,-72.28912150
2013-04-19 07:44:01,1,43.70667550,-72.28917930
2013-04-19 08:04:01,1,43.70665730,-72.28910370
2013-04-19 08:24:00,1,43.70669030,-72.28916580
2013-04-19 08:44:01,1,43.70664490,-72.28912210
2013-04-19 09:04:01,1,43.70666300,-72.28919720
2013-04-19 09:24:01,1,43.70669930,-72.28917290
2013-04-19 09:44:01,1,43.70665300,-72.28915210
2013-04-19 10:04:01,1,43.70667020,-72.28914420
2013-04-19 10:24:01,1,43.70666470,-72.28912350
2013-04-19 10:44:01,1,43.70667860,-72.28913790
2013-04-19 11:04:01,1,43.70672790,-72.28930760
2013-04-19 11:24:01,1,43.70666800,-72.28911610
2013-04-19 11:44:01,1,43.70667470,-72.28916300
2013-04-19 12:04:00,1,43.70669890,-72.28918920
2013-04-19 12:24:01,1,43.70666730,-72.28915160
2013-04-19 12:44:00,1,43.70667750,-72.28915860
2013-04-19 13:04:00,1,43.70666840,-72.28915890
2013-04-19 13:24:01,1,43.70667480,-72.28913830
2013-04-19 13:44:01,1,43.70669060,-72.28919290
2013-04-19 14:04:00,1,43.70896350,-72.28409130
2013-04-19 14:24:01,1,43.70892440,-72.28410070
2013-04-19 14:44:00,1,43.70897840,-72.28407430
2013-04-19 15:04:00,1,43.70897150,-72.28409130
2013-04-19 15:24:00,1,43.70524500,-72.29046490
2013-04-19 15:44:01,1,43.70528360,-72.29031170
2013-04-19 16:04:00,1,43.70522190,-72.29020300
2013-04-19 16:24:00,1,43.70666590,-72.28902090
2013-04-19 16:44:00,1,43.70160920,-72.28804810
2013-04-19 17:04:00,1,43.70167800,-72.28812740
2013-04-19 17:24:00,1,43.70176690,-72.28817200
2013-04-19 17:44:00,1,43.70180920,-72.28817990
2013-04-19 18:04:00,1,43.70177720,-72.28817750
2013-04-19 18:24:00,1,43.70175100,-72.28816030
2013-04-19 18:44:00,1,43.70176170,-72.28819460
2013-04-19 19:04:00,1,43.70181540,-72.28814770
2013-04-19 19:24:00,1,43.70168920,-72.28814720
2013-04-19 19:44:00,1,43.70168000,-72.28809310
2013-04-19 20:04:00,1,43.70666620,-72.28902100
2013-04-19 20:24:00,1,43.70666420,-72.28900000
2013-04-19 20:44:00,1,43.70671150,-72.28915690
2013-04-19 21:04:00,1,43.70649630,-72.28888010
2013-04-19 21:23:58,1,43.70665977,-72.28935415
2013-04-19 21:44:01,1,43.70342780,-72.28744040
2013-04-19 22:04:00,1,43.70659910,-72.28905930
2013-04-19 23:24:00,1,43.70326890,-72.28829310
2013-04-19 23:44:01,1,43.70660120,-72.28896720
2013-04-20 00:04:00,1,43.70666660,-72.28901830
2013-04-20 00:24:00,1,43.70669280,-72.28902910
2013-04-20 00:44:00,1,43.70655750,-72.28921680
2013-04-20 01:04:01,1,43.70892100,-72.28697300
2013-04-20 01:24:00,1,43.70893390,-72.28694620
2013-04-20 01:44:00,1,43.70893370,-72.28694590
2013-04-20 02:04:00,1,43.70893390,-72.28694590
2013-04-20 02:24:00,1,43.70893370,-72.28694590
2013-04-20 02:44:00,1,43.70893390,-72.28694620
2013-04-20 03:04:00,1,43.70895090,-72.28693040
2013-04-20 03:24:00,1,43.70158970,-72.28802050
2013-04-20 03:24:01,1,43.70158910,-72.28803640
2013-04-20 04:04:00,1,43.70893680,-72.28692800
2013-04-20 04:24:00,1,43.70893720,-72.28693840
2013-04-20 04:44:00,1,43.70895310,-72.28693170
2013-04-20 05:03:01,1,43.70690999,-72.28977395
2013-04-20 05:24:00,1,43.70891210,-72.28694300
2013-04-20 05:44:00,1,43.70894020,-72.28693350
2013-04-20 06:04:00,1,43.70894360,-72.28693350
2013-04-20 06:24:00,1,43.70893620,-72.28693770
2013-04-20 06:44:00,1,43.70894840,-72.28694860
2013-04-20 06:44:52,1,43.70894840,-72.28694860
2013-04-20 07:04:00,1,43.70896080,-72.28694300
2013-04-20 07:24:00,1,43.70895260,-72.28692850
2013-04-20 07:44:00,1,43.70896110,-72.28693740
2013-04-20 08:04:00,1,43.70894600,-72.28693220
2013-04-20 08:24:00,1,43.70894600,-72.28693220
2013-04-20 08:44:00,1,43.70894600,-72.28693220
2013-04-20 09:04:00,1,43.70893920,-72.28693350
2013-04-20 09:24:00,1,43.70893720,-72.28693840
2013-04-20 09:44:00,1,43.70893720,-72.28693840
2013-04-20 10:04:00,1,43.70893720,-72.28693840
2013-04-20 10:24:00,1,43.70894040,-72.28693720
2013-04-20 10:44:00,1,43.70894040,-72.28693720
2013-04-20 11:04:00,1,43.70894040,-72.28693720
2013-04-20 11:24:00,1,43.70893700,-72.28693520
2013-04-20 11:44:00,1,43.70893720,-72.28693160
2013-04-20 12:04:00,1,43.70893720,-72.28693160
2013-04-20 12:24:00,1,43.70893720,-72.28693160
2013-04-20 12:44:00,1,43.70894020,-72.28693350
2013-04-20 13:04:00,1,43.70894070,-72.28694040
2013-04-20 13:24:00,1,43.70656450,-72.28922600
2013-04-20 13:44:00,1,43.70670720,-72.28913450
2013-04-20 14:04:00,1,43.70180140,-72.28817410
2013-04-20 14:24:00,1,43.70192850,-72.28802830
2013-04-20 14:44:01,1,43.70189390,-72.28801670
2013-04-20 15:04:00,1,43.70193880,-72.28798200
2013-04-20 15:24:00,1,43.70187580,-72.28801910
2013-04-20 15:44:00,1,43.70178870,-72.28817410
2013-04-20 16:04:00,1,43.70196840,-72.28805970
2013-04-20 16:24:00,1,43.70180320,-72.28808620
2013-04-20 16:44:00,1,43.70197080,-72.28798650
2013-04-20 17:04:00,1,43.70188070,-72.28798520
2013-04-20 17:24:00,1,43.70190610,-72.28799030
2013-04-20 17:44:00,1,43.70200700,-72.28803310
2013-04-20 18:04:00,1,43.70190720,-72.28802930
2013-04-20 21:40:25,1,43.70661600,-72.28904960
2013-04-20 22:00:27,1,43.70674439,-72.28913380
2013-04-20 22:20:24,1,43.70666550,-72.28895980
2013-04-20 22:40:24,1,43.70659620,-72.28902380
2013-04-20 23:00:24,1,43.70666580,-72.28907450
2013-04-20 23:20:24,1,43.70663220,-72.28903070
2013-04-20 23:40:24,1,43.70663310,-72.28903160
2013-04-21 00:00:24,1,43.70659950,-72.28904690
2013-04-21 00:20:24,1,43.70662050,-72.28911800
2013-04-21 00:40:24,1,43.70659170,-72.28909060
2013-04-21 01:00:24,1,43.70657520,-72.28900870
2013-04-21 01:20:24,1,43.70665970,-72.28891580
2013-04-21 01:40:24,1,43.70657340,-72.28901890
2013-04-21 02:00:24,1,43.70659460,-72.28899410
2013-04-21 02:20:24,1,43.70657570,-72.28901820
2013-04-21 02:40:24,1,43.70665390,-72.28908750
2013-04-21 03:00:24,1,43.70665470,-72.28909010
2013-04-21 03:20:24,1,43.70665500,-72.28917820
2013-04-21 03:40:24,1,43.70665450,-72.28916190
2013-04-21 04:00:24,1,43.70668130,-72.28909820
2013-04-21 04:20:24,1,43.70670580,-72.28922050
2013-04-21 04:40:24,1,43.70668630,-72.28924440
2013-04-21 05:00:24,1,43.70666100,-72.28910090
2013-04-21 05:20:24,1,43.70672460,-72.28912920
2013-04-21 05:40:24,1,43.70670160,-72.28901990
2013-04-21 06:00:24,1,43.70667440,-72.28917110
2013-04-21 06:20:26,1,43.70680900,-72.28937309
2013-04-21 06:40:24,1,43.70669570,-72.28905420
2013-04-21 07:00:24,1,43.70670750,-72.28918130
2013-04-21 07:20:24,1,43.70670740,-72.28901940
2013-04-21 07:40:24,1,43.70667580,-72.28916470
2013-04-21 08:00:24,1,43.70667530,-72.28914720
2013-04-21 08:20:24,1,43.70671250,-72.28901390
2013-04-21 08:40:24,1,43.70670680,-72.28912670
2013-04-21 09:00:24,1,43.70667550,-72.28912200
2013-04-21 09:20:24,1,43.70669160,-72.28903650
2013-04-21 09:40:24,1,43.70669730,-72.28913420
2013-04-21 10:00:24,1,43.70670260,-72.28914800
2013-04-21 10:20:24,1,43.70665370,-72.28907390
2013-04-21 10:40:24,1,43.70669100,-72.28911720
2013-04-21 11:00:24,1,43.70669160,-72.28910720
2013-04-21 11:20:24,1,43.70665370,-72.28907390
2013-04-21 11:40:24,1,43.70668630,-72.28912600
2013-04-21 11:58:25,1,43.70673670,-72.28923384
2013-04-21 12:20:24,1,43.70665370,-72.28907390
2013-04-21 12:40:24,1,43.70669150,-72.28911470
2013-04-21 12:58:05,1,43.70648638,-72.28963962
2013-04-21 13:20:24,1,43.70183170,-72.28800760
2013-04-21 13:40:24,1,43.70179180,-72.28797300
2013-04-21 14:00:24,1,43.70180900,-72.28810140
2013-04-21 14:20:24,1,43.70198280,-72.28805670
2013-04-21 14:40:24,1,43.70179410,-72.28797280
2013-04-21 15:00:24,1,43.70183970,-72.28800950
2013-04-21 15:20:24,1,43.70175870,-72.28809320
2013-04-21 15:40:24,1,43.70179400,-72.28797060
2013-04-21 16:00:24,1,43.70188560,-72.28803480
2013-04-21 16:20:25,1,43.70162730,-72.28792420
2013-04-21 16:40:24,1,43.70183150,-72.28803180
2013-04-21 17:00:24,1,43.70207490,-72.28800680
2013-04-21 17:20:25,1,43.70196320,-72.28803290
2013-04-21 17:40:24,1,43.70179530,-72.28815450
2013-04-21 18:00:24,1,43.70183600,-72.28802220
2013-04-21 18:20:24,1,43.70186350,-72.28800830
2013-04-21 18:40:25,1,43.70185740,-72.28798390
2013-04-21 19:00:24,1,43.70184530,-72.28802000
2013-04-21 19:20:24,1,43.70163950,-72.28814680
2013-04-21 19:40:24,1,43.70179270,-72.28797290
2013-04-21 20:00:24,1,43.70182790,-72.28803380
2013-04-21 20:20:24,1,43.70190920,-72.28804630
2013-04-21 20:40:24,1,43.70207650,-72.28803310
2013-04-21 20:40:25,1,43.70207650,-72.28803310
2013-04-21 21:20:24,1,43.70668920,-72.28921490
2013-04-21 21:40:24,1,43.70668690,-72.28917350
2013-04-21 21:59:15,1,43.70684515,-72.28827267
2013-04-21 22:20:25,1,43.70676040,-72.28703630
2013-04-21 22:40:24,1,43.70676240,-72.28698280
2013-04-21 23:00:24,1,43.70674680,-72.28691330
2013-04-21 23:20:24,1,43.70675160,-72.28690520
2013-04-21 23:40:28,1,43.70673430,-72.28673200
2013-04-22 00:00:24,1,43.70666550,-72.28905590
2013-04-22 00:20:24,1,43.70656230,-72.28901430
2013-04-22 00:40:24,1,43.70666510,-72.28896150
2013-04-22 01:00:24,1,43.70666530,-72.28906030
2013-04-22 01:20:24,1,43.70664550,-72.28899730
2013-04-22 01:40:24,1,43.70665510,-72.28908970
2013-04-22 02:00:24,1,43.70663800,-72.28914200
2013-04-22 02:20:24,1,43.70668100,-72.28917510
2013-04-22 02:40:24,1,43.70656330,-72.28900120
