time,student_id,conv_duration_min
2013-04-15 23:04:16,1,25.0
2013-04-15 23:33:19,1,6.0
2013-04-15 23:43:23,1,7.0
2013-04-16 00:06:19,1,6.0
2013-04-16 00:16:22,1,2.0
2013-04-16 00:23:14,1,9.0
2013-04-16 01:04:23,1,9.0
2013-04-16 01:18:18,1,4.0
2013-04-16 01:26:41,1,2.0
2013-04-16 01:37:23,1,6.0
2013-04-16 01:52:24,1,13.0
2013-04-16 02:00:39,1,13.0
2013-04-16 02:14:26,1,3.0
2013-04-16 02:21:28,1,18.0
2013-04-16 02:52:39,1,11.0
2013-04-16 03:07:45,1,1.0
2013-04-16 03:13:47,1,5.0
2013-04-16 03:22:20,1,3.0
2013-04-16 03:29:42,1,5.0
2013-04-16 03:38:45,1,3.0
2013-04-16 03:45:37,1,4.0
2013-04-16 03:53:40,1,3.0
2013-04-16 04:00:32,1,5.0
2013-04-16 04:09:35,1,2.0
2013-04-16 04:19:47,1,51.0
2013-04-16 04:24:02,1,51.0
2013-04-16 05:14:33,1,4.0
2013-04-16 05:22:26,1,26.0
2013-04-16 14:57:35,1,1.0
2013-04-16 16:50:34,1,2.0
2013-04-16 17:44:26,1,1.0
2013-04-16 17:49:27,1,11.0
2013-04-16 18:13:55,1,11.0
2013-04-16 18:36:53,1,2.0
2013-04-16 18:42:44,1,1.0
2013-04-16 18:43:55,1,1.0
2013-04-16 18:49:36,1,12.0
2013-04-16 19:02:12,1,4.0
2013-04-16 19:17:36,1,12.0
2013-04-16 19:29:42,1,12.0
2013-04-16 19:45:39,1,5.0
2013-04-16 19:58:52,1,3.0
2013-04-16 20:45:50,1,2.0
2013-04-16 20:48:12,1,1.0
2013-04-16 21:17:56,1,6.0
2013-04-16 21:40:12,1,5.0
2013-04-16 21:57:06,1,36.0
2013-04-16 22:37:46,1,16.0
2013-04-16 22:54:14,1,2.0
2013-04-16 23:04:06,1,36.0
2013-04-16 23:52:16,1,4.0
2013-04-16 23:59:48,1,19.0
2013-04-17 00:22:58,1,24.0
2013-04-17 00:51:01,1,31.0
2013-04-17 01:26:08,1,4.0
2013-04-17 01:31:31,1,1.0
2013-04-17 01:36:01,1,17.0
2013-04-17 01:58:02,1,3.0
2013-04-17 02:05:24,1,22.0
2013-04-17 02:28:16,1,4.0
2013-04-17 02:36:38,1,8.0
2013-04-17 02:45:33,1,3.0
2013-04-17 02:53:05,1,7.0
2013-04-17 03:04:19,1,3.0
2013-04-17 03:11:01,1,6.0
2013-04-17 03:22:28,1,2.0
2013-04-17 03:48:02,1,19.0
2013-04-17 04:01:47,1,5.0
2013-04-17 04:10:52,1,5.0
2013-04-17 04:24:16,1,3.0
2013-04-17 04:31:18,1,2.0
2013-04-17 04:41:20,1,35.0
2013-04-17 05:21:18,1,10.0
2013-04-17 05:36:24,1,18.0
2013-04-17 05:58:23,1,17.0
2013-04-17 06:20:23,1,4.0
2013-04-17 06:28:15,1,10.0
2013-04-17 06:39:21,1,11.0
2013-04-17 06:54:27,1,9.0
2013-04-17 14:09:01,1,13.0
2013-04-17 14:22:27,1,36.0
2013-04-17 15:01:56,1,4.0
2013-04-17 15:13:49,1,51.0
2013-04-17 16:05:15,1,17.0
2013-04-17 16:26:55,1,5.0
2013-04-17 16:44:50,1,5.0
2013-04-17 16:54:33,1,15.0
2013-04-17 17:13:51,1,15.0
2013-04-17 17:33:10,1,2.0
2013-04-17 17:39:12,1,12.0
2013-04-17 17:54:58,1,3.0
2013-04-17 18:14:22,1,2.0
2013-04-17 18:20:23,1,6.0
2013-04-17 18:27:27,1,5.0
2013-04-17 18:33:20,1,14.0
2013-04-17 18:51:08,1,21.0
2013-04-17 19:44:23,1,1.0
2013-04-17 20:38:12,1,1.0
2013-04-17 20:51:24,1,20.0
2013-04-17 21:12:46,1,3.0
2013-04-17 21:20:28,1,8.0
2013-04-17 21:29:33,1,2.0
2013-04-17 21:35:24,1,14.0
2013-04-17 21:53:22,1,25.0
2013-04-17 22:22:46,1,4.0
2013-04-17 22:35:40,1,6.0
2013-04-17 22:42:53,1,5.0
2013-04-17 22:52:36,1,5.0
2013-04-17 23:01:30,1,25.0
2013-04-17 23:30:31,1,14.0
2013-04-18 00:04:41,1,31.0
2013-04-18 00:44:50,1,44.0
2013-04-18 01:32:23,1,20.0
2013-04-18 01:56:34,1,62.0
2013-04-18 03:02:27,1,62.0
2013-04-18 04:05:40,1,7.0
2013-04-18 04:33:58,1,1.0
2013-04-18 04:51:32,1,48.0
2013-04-18 05:55:49,1,1.0
2013-04-18 15:49:41,1,3.0
2013-04-18 16:00:54,1,8.0
2013-04-18 16:16:39,1,20.0
2013-04-18 16:36:59,1,5.0
2013-04-18 16:45:52,1,7.0
2013-04-18 17:16:38,1,2.0
2013-04-18 17:31:11,1,1.0
2013-04-18 17:49:04,1,6.0
2013-04-18 18:07:50,1,7.0
2013-04-18 18:31:17,1,4.0
2013-04-18 18:36:19,1,1.0
2013-04-18 18:38:21,1,1.0
2013-04-18 19:04:06,1,25.0
2013-04-18 19:42:21,1,2.0
2013-04-18 19:48:53,1,12.0
2013-04-18 20:05:00,1,2.0
2013-04-18 20:11:02,1,3.0
2013-04-18 20:18:14,1,7.0
2013-04-18 20:28:48,1,1.0
2013-04-18 20:46:31,1,2.0
2013-04-18 21:12:15,1,3.0
2013-04-18 21:20:07,1,21.0
2013-04-18 21:45:29,1,3.0
2013-04-18 21:53:01,1,1.0
2013-04-18 21:58:32,1,3.0
2013-04-18 22:02:14,1,8.0
2013-04-18 22:14:29,1,1.0
2013-04-18 22:20:30,1,33.0
2013-04-18 22:57:19,1,78.0
2013-04-19 00:20:00,1,72.0
2013-04-19 00:32:42,1,72.0
2013-04-19 01:33:28,1,6.0
2013-04-19 01:43:11,1,3.0
2013-04-19 01:50:03,1,72.0
2013-04-19 03:15:23,1,2.0
2013-04-19 03:21:45,1,23.0
2013-04-19 03:48:37,1,4.0
2013-04-19 03:53:50,1,2.0
2013-04-19 03:59:41,1,0.0
2013-04-19 04:04:32,1,3.0
2013-04-19 04:11:34,1,3.0
2013-04-19 04:38:30,1,1.0
2013-04-19 04:43:11,1,4.0
2013-04-19 04:47:43,1,8.0
2013-04-19 05:00:30,1,2.0
2013-04-19 05:14:33,1,1.0
2013-04-19 14:05:23,1,44.0
2013-04-19 14:53:06,1,14.0
2013-04-19 15:19:05,1,76.0
2013-04-19 16:36:15,1,7.0
2013-04-19 16:47:09,1,11.0
2013-04-19 17:02:36,1,22.0
2013-04-19 17:28:17,1,2.0
2013-04-19 17:34:29,1,7.0
2013-04-19 17:42:43,1,3.0
2013-04-19 17:49:15,1,37.0
2013-04-19 18:26:44,1,14.0
2013-04-19 18:45:32,1,13.0
2013-04-19 19:02:09,1,29.0
2013-04-19 19:31:35,1,9.0
2013-04-19 19:41:30,1,2.0
2013-04-19 19:44:21,1,2.0
2013-04-19 20:10:27,1,1.0
2013-04-19 20:27:19,1,5.0
2013-04-19 20:44:54,1,4.0
2013-04-19 20:53:27,1,4.0
2013-04-19 21:02:20,1,1.0
2013-04-19 21:07:31,1,39.0
2013-04-19 21:47:31,1,108.0
2013-04-19 23:43:28,1,43.0
2013-04-20 00:42:33,1,1.0
2013-04-20 00:51:35,1,3.0
2013-04-20 00:55:27,1,3.0
2013-04-20 01:07:30,1,8.0
2013-04-20 01:19:46,1,0.0
2013-04-20 01:21:06,1,3.0
2013-04-20 01:44:31,1,1.0
2013-04-20 01:50:02,1,1.0
2013-04-20 01:54:44,1,1.0
2013-04-20 02:16:07,1,1.0
2013-04-20 02:50:13,1,5.0
2013-04-20 03:00:07,1,2.0
2013-04-20 03:05:38,1,2.0
2013-04-20 03:07:49,1,13.0
2013-04-20 03:24:37,1,21.0
2013-04-20 03:49:39,1,7.0
2013-04-20 04:00:53,1,1.0
2013-04-20 04:46:00,1,1.0
2013-04-20 04:51:51,1,1.0
2013-04-20 05:01:05,1,9.0
2013-04-20 06:37:53,1,1.0
2013-04-20 06:44:52,1,1.0
2013-04-20 12:51:59,1,0.0
2013-04-20 12:56:29,1,1.0
2013-04-20 14:09:50,1,15.0
2013-04-20 14:28:39,1,9.0
2013-04-20 14:41:44,1,14.0
2013-04-20 14:59:52,1,7.0
2013-04-20 15:08:06,1,3.0
2013-04-20 15:15:48,1,12.0
2013-04-20 15:35:56,1,2.0
2013-04-20 15:49:48,1,9.0
2013-04-20 16:16:06,1,1.0
2013-04-20 16:17:57,1,3.0
2013-04-20 16:41:02,1,0.0
2013-04-20 16:42:12,1,17.0
2013-04-20 17:28:15,1,1.0
2013-04-20 17:33:37,1,4.0
2013-04-20 17:37:59,1,14.0
2013-04-20 17:55:57,1,8.0
2013-04-20 21:40:44,1,8.0
2013-04-20 21:52:38,1,6.0
2013-04-20 22:02:42,1,41.0
2013-04-21 02:27:57,1,27.0
2013-04-21 02:59:12,1,16.0
2013-04-21 03:20:01,1,72.0
2013-04-21 04:36:15,1,20.0
2013-04-21 05:24:29,1,20.0
2013-04-21 05:49:20,1,4.0
2013-04-21 13:06:10,1,4.0
2013-04-21 13:22:23,1,3.0
2013-04-21 13:37:16,1,5.0
2013-04-21 13:42:29,1,1.0
2013-04-21 13:48:31,1,7.0
2013-04-21 14:00:25,1,1.0
2013-04-21 14:06:07,1,6.0
2013-04-21 14:17:01,1,1.0
2013-04-21 14:22:02,1,2.0
2013-04-21 14:24:13,1,1.0
2013-04-21 14:29:24,1,3.0
2013-04-21 14:36:27,1,5.0
2013-04-21 14:49:00,1,3.0
2013-04-21 14:56:22,1,3.0
2013-04-21 15:11:06,1,3.0
2013-04-21 15:18:18,1,4.0
2013-04-21 15:27:01,1,4.0
2013-04-21 15:36:04,1,1.0
2013-04-21 15:57:17,1,3.0
2013-04-21 16:04:09,1,1.0
2013-04-21 16:13:11,1,15.0
2013-04-21 17:04:03,1,6.0
2013-04-21 17:15:18,1,2.0
2013-04-21 17:21:39,1,1.0
2013-04-21 17:27:31,1,5.0
2013-04-21 17:33:44,1,2.0
2013-04-21 17:43:26,1,7.0
2013-04-21 17:55:10,1,16.0
2013-04-21 18:16:40,1,8.0
2013-04-21 18:25:24,1,5.0
2013-04-21 18:30:37,1,1.0
2013-04-21 18:35:18,1,23.0
2013-04-21 18:58:30,1,3.0
2013-04-21 19:02:32,1,3.0
2013-04-21 19:09:13,1,9.0
2013-04-21 19:23:09,1,9.0
2013-04-21 19:40:35,1,2.0
2013-04-21 19:47:28,1,3.0
2013-04-21 19:50:39,1,1.0
2013-04-21 19:55:40,1,1.0
2013-04-21 20:04:32,1,9.0
2013-04-21 20:22:28,1,1.0
2013-04-21 20:44:52,1,2.0
2013-04-21 21:03:45,1,1.0
2013-04-21 21:48:52,1,4.0
2013-04-21 21:56:24,1,1.0
2013-04-21 22:05:18,1,27.0
2013-04-21 22:36:43,1,12.0
2013-04-21 22:52:29,1,5.0
2013-04-21 22:58:32,1,1.0
2013-04-21 23:03:23,1,32.0
2013-04-21 23:40:39,1,3.0
2013-04-21 23:47:42,1,1.0
2013-04-21 23:52:33,1,1.0
2013-04-22 00:29:30,1,6.0
2013-04-22 00:39:53,1,1.0
2013-04-22 00:45:04,1,17.0
2013-04-22 02:42:58,1,10.0
2013-04-22 03:05:59,1,5.0
2013-04-22 03:15:44,1,3.0
2013-04-22 03:23:56,1,8.0
2013-04-22 03:36:52,1,1.0
2013-04-22 03:42:13,1,11.0
2013-04-22 03:57:09,1,4.0
2013-04-22 04:02:12,1,12.0
2013-04-22 04:17:38,1,7.0
2013-04-22 04:28:52,1,11.0
2013-04-22 04:43:59,1,31.0
2013-04-22 05:19:25,1,7.0
2013-04-22 05:31:10,1,1.0
2013-04-22 13:42:01,1,4.0
2013-04-22 13:58:05,1,3.0
2013-04-22 14:08:37,1,58.0
2013-04-22 15:14:58,1,102.0
2013-04-22 17:08:50,1,6.0
2013-04-22 17:16:04,1,3.0
2013-04-22 17:27:07,1,3.0
2013-04-22 17:38:10,1,3.0
2013-04-22 18:01:14,1,5.0
2013-04-22 18:10:07,1,4.0
2013-04-22 18:18:30,1,11.0
2013-04-22 18:33:16,1,4.0
2013-04-22 18:38:18,1,3.0
2013-04-22 18:45:11,1,7.0
2013-04-22 18:56:15,1,3.0
2013-04-22 19:16:19,1,11.0
2013-04-22 19:31:25,1,9.0
2013-04-22 20:00:22,1,7.0
2013-04-22 20:16:18,1,7.0
2013-04-22 20:27:04,1,3.0
2013-04-22 20:34:36,1,0.0
2013-04-22 20:39:27,1,2.0
2013-04-22 20:45:08,1,3.0
2013-04-22 20:52:30,1,1.0
2013-04-22 21:10:14,1,8.0
2013-04-22 21:26:29,1,4.0
2013-04-22 21:35:12,1,8.0
2013-04-22 21:47:09,1,4.0
2013-04-22 21:55:22,1,3.0
2013-04-22 22:03:25,1,3.0
2013-04-22 22:19:32,1,22.0
2013-04-22 22:46:13,1,10.0
2013-04-22 23:00:19,1,16.0
2013-04-22 23:17:48,1,1.0
2013-04-22 23:23:22,1,21.0
2013-04-22 23:48:13,1,8.0
2013-04-23 00:00:28,1,6.0
2013-04-23 00:06:42,1,3.0
2013-04-23 00:14:34,1,25.0
2013-04-23 00:43:42,1,42.0
2013-04-23 01:26:24,1,0.0
2013-04-23 01:35:45,1,18.0
2013-04-23 01:54:45,1,10.0
2013-04-23 02:09:31,1,8.0
2013-04-23 02:25:36,1,10.0
2013-04-23 02:39:12,1,4.0
2013-04-23 02:51:15,1,5.0
2013-04-23 03:04:29,1,5.0
2013-04-23 03:13:22,1,12.0
2013-04-23 03:29:29,1,11.0
2013-04-23 03:45:26,1,19.0
2013-04-23 04:08:16,1,30.0
2013-04-23 04:39:02,1,43.0
2013-04-23 05:26:04,1,1.0
2013-04-23 05:31:46,1,0.0
2013-04-23 05:44:58,1,2.0
2013-04-23 06:04:02,1,1.0
2013-04-23 16:46:47,1,45.0
2013-04-23 17:35:40,1,12.0
2013-04-23 17:51:47,1,24.0
2013-04-24 00:17:17,1,22.0
2013-04-24 00:55:11,1,32.0
2013-04-24 01:32:38,1,1.0
2013-04-24 01:38:00,1,7.0
2013-04-24 01:53:15,1,14.0
2013-04-24 06:20:35,1,1.0
2013-04-24 16:18:37,1,2.0
2013-04-24 16:25:19,1,1.0
2013-04-24 16:30:40,1,1.0
2013-04-24 16:39:22,1,4.0
2013-04-24 16:52:05,1,22.0
2013-04-24 17:18:17,1,9.0
2013-04-24 17:28:22,1,43.0
2013-04-24 18:16:46,1,16.0
2013-04-24 18:33:45,1,1.0
2013-04-24 18:38:05,1,9.0
2013-04-24 18:59:22,1,3.0
2013-04-24 19:06:14,1,21.0
2013-04-24 19:36:17,1,11.0
2013-04-24 19:59:24,1,24.0
2013-04-24 20:28:47,1,18.0
2013-04-24 20:51:38,1,11.0
2013-04-24 21:03:34,1,10.0
2013-04-24 22:37:42,1,2.0
2013-04-24 22:48:45,1,6.0
2013-04-24 23:06:59,1,6.0
2013-04-24 23:16:43,1,9.0
2013-04-24 23:29:38,1,6.0
2013-04-24 23:39:42,1,1.0
2013-04-24 23:49:04,1,8.0
2013-04-25 00:00:49,1,4.0
2013-04-25 00:09:52,1,6.0
2013-04-25 00:16:06,1,1.0
2013-04-25 00:21:37,1,14.0
2013-04-25 00:43:45,1,9.0
2013-04-25 01:01:01,1,1.0
2013-04-25 01:22:05,1,3.0
2013-04-25 01:33:38,1,13.0
2013-04-25 01:51:06,1,15.0
2013-04-25 02:09:34,1,19.0
2013-04-25 02:28:43,1,5.0
2013-04-25 02:37:46,1,86.0
2013-04-25 04:15:52,1,37.0
2013-04-25 04:57:22,1,15.0
2013-04-25 05:13:21,1,2.0
2013-04-25 05:20:11,1,14.0
2013-04-25 05:35:18,1,57.0
2013-04-25 06:37:18,1,3.0
2013-04-25 06:41:10,1,4.0
2013-04-25 06:46:13,1,6.0
2013-04-25 06:56:07,1,8.0
2013-04-25 07:08:03,1,4.0
2013-04-25 07:17:27,1,2.0
2013-04-25 07:24:18,1,3.0
2013-04-25 07:31:21,1,1.0
2013-04-25 07:36:12,1,2.0
2013-04-25 07:59:27,1,2.0
2013-04-25 08:30:32,1,1.0
2013-04-25 08:56:28,1,1.0
2013-04-25 09:26:33,1,2.0
2013-04-25 09:45:27,1,4.0
2013-04-25 09:54:20,1,3.0
2013-04-25 10:01:33,1,1.0
2013-04-25 10:15:25,1,3.0
2013-04-25 10:23:28,1,3.0
2013-04-25 10:31:40,1,3.0
2013-04-25 10:39:33,1,1.0
2013-04-25 10:57:37,1,2.0
2013-04-25 11:08:40,1,1.0
2013-04-25 11:13:41,1,3.0
2013-04-25 11:21:34,1,3.0
2013-04-25 11:33:37,1,2.0
2013-04-25 12:20:45,1,2.0
2013-04-25 12:35:49,1,2.0
2013-04-25 12:41:41,1,2.0
2013-04-25 12:48:33,1,3.0
2013-04-25 12:59:46,1,2.0
2013-04-25 13:09:49,1,3.0
2013-04-25 13:20:51,1,2.0
2013-04-25 13:26:43,1,3.0
2013-04-25 13:33:45,1,3.0
2013-04-25 13:52:59,1,2.0
2013-04-25 14:11:43,1,2.0
2013-04-25 14:18:45,1,3.0
2013-04-25 14:26:48,1,2.0
2013-04-25 14:32:40,1,3.0
2013-04-25 14:40:43,1,2.0
2013-04-25 16:55:43,1,39.0
2013-04-25 17:38:53,1,16.0
2013-04-25 17:58:53,1,24.0
2013-04-25 18:30:46,1,5.0
2013-04-25 18:44:10,1,13.0
2013-04-25 19:02:08,1,11.0
2013-04-25 19:14:04,1,1.0
2013-04-25 19:23:16,1,2.0
2013-04-25 19:36:59,1,3.0
2013-04-25 19:41:23,1,3.0
2013-04-25 19:49:05,1,17.0
2013-04-25 20:09:55,1,6.0
2013-04-25 20:20:19,1,3.0
2013-04-25 20:48:04,1,1.0
2013-04-25 21:29:00,1,23.0
2013-04-25 21:55:52,1,7.0
2013-04-25 22:10:57,1,9.0
2013-04-25 22:24:01,1,6.0
2013-04-25 22:34:25,1,13.0
2013-04-25 23:03:24,1,12.0
2013-04-25 23:20:01,1,51.0
2013-04-26 00:14:58,1,8.0
2013-04-26 00:27:33,1,18.0
2013-04-26 00:46:14,1,30.0
2013-04-26 01:20:09,1,17.0
2013-04-26 01:41:08,1,10.0
2013-04-26 01:59:34,1,95.0
2013-04-26 03:54:12,1,13.0
2013-04-26 04:08:19,1,4.0
2013-04-26 04:12:31,1,1.0
2013-04-26 04:37:15,1,1.0
2013-04-26 05:06:29,1,1.0
2013-04-26 05:11:40,1,1.0
2013-04-26 05:17:22,1,3.0
2013-04-26 05:32:45,1,1.0
2013-04-26 05:41:37,1,1.0
2013-04-26 05:50:49,1,0.0
2013-04-26 05:51:59,1,22.0
2013-04-26 06:18:41,1,2.0
2013-04-26 10:34:09,1,1.0
2013-04-26 10:40:11,1,2.0
2013-04-26 11:35:10,1,2.0
2013-04-26 12:18:07,1,2.0
2013-04-26 12:24:09,1,1.0
2013-04-26 12:29:10,1,2.0
2013-04-26 12:35:11,1,1.0
2013-04-26 13:08:39,1,1.0
2013-04-26 13:57:55,1,3.0
2013-04-26 14:04:47,1,44.0
2013-04-26 15:21:12,1,8.0
2013-04-26 15:30:17,1,26.0
2013-04-26 16:00:50,1,15.0
2013-04-26 16:19:58,1,26.0
2013-04-26 16:50:22,1,3.0
2013-04-26 17:17:37,1,1.0
2013-04-26 17:23:18,1,11.0
2013-04-26 17:39:25,1,2.0
2013-04-26 17:54:18,1,28.0
2013-04-26 18:03:22,1,28.0
2013-04-26 18:30:34,1,1.0
2013-04-26 18:36:16,1,25.0
2013-04-26 19:05:39,1,2.0
2013-04-26 19:11:21,1,3.0
2013-04-26 19:15:33,1,4.0
2013-04-26 19:24:06,1,14.0
2013-04-26 19:59:26,1,5.0
2013-04-26 20:08:30,1,9.0
2013-04-26 20:18:25,1,6.0
2013-04-26 20:24:48,1,4.0
2013-04-26 20:33:21,1,3.0
2013-04-26 20:40:24,1,0.0
2013-04-26 20:45:15,1,1.0
2013-04-26 20:50:26,1,15.0
2013-04-26 21:13:15,1,3.0
2013-04-26 21:17:27,1,5.0
2013-04-26 21:27:41,1,3.0
2013-04-26 21:43:24,1,15.0
2013-04-26 22:38:38,1,10.0
2013-04-26 22:52:33,1,3.0
2013-04-26 23:16:38,1,2.0
2013-04-26 23:22:30,1,4.0
2013-04-26 23:34:53,1,21.0
2013-04-26 23:59:34,1,27.0
2013-04-27 00:30:39,1,15.0
2013-04-27 00:54:28,1,7.0
2013-04-27 01:05:32,1,3.0
2013-04-27 01:13:45,1,4.0
2013-04-27 01:22:02,1,32.0
2013-04-27 01:55:10,1,23.0
2013-04-27 02:22:33,1,4.0
2013-04-27 02:38:57,1,26.0
2013-04-27 03:08:48,1,5.0
2013-04-27 03:15:01,1,1.0
2013-04-27 03:32:14,1,16.0
2013-04-27 03:51:52,1,1.0
2013-04-27 04:04:54,1,2.0
2013-04-27 04:14:57,1,24.0
2013-04-27 04:42:39,1,8.0
2013-04-27 04:54:54,1,3.0
2013-04-27 05:13:48,1,2.0
2013-04-27 05:21:02,1,9.0
2013-04-27 05:34:27,1,3.0
2013-04-27 05:42:09,1,1.0
2013-04-27 06:20:26,1,1.0
2013-04-27 07:05:13,1,1.0
2013-04-27 08:54:41,1,1.0
2013-04-27 10:59:43,1,2.0
2013-04-27 11:06:45,1,1.0
2013-04-27 11:11:36,1,1.0
2013-04-27 11:16:47,1,1.0
2013-04-27 11:26:39,1,2.0
2013-04-27 11:32:51,1,2.0
2013-04-27 11:39:33,1,2.0
2013-04-27 11:46:35,1,3.0
2013-04-27 12:06:50,1,2.0
2013-04-27 12:21:33,1,3.0
2013-04-27 12:28:35,1,1.0
2013-04-27 12:38:38,1,3.0
2013-04-27 12:46:45,1,3.0
2013-04-27 12:57:58,1,2.0
2013-04-27 13:04:50,1,2.0
2013-04-27 13:11:42,1,1.0
2013-04-27 13:24:48,1,1.0
2013-04-27 13:42:51,1,2.0
2013-04-27 13:52:43,1,1.0
2013-04-27 14:09:37,1,16.0
2013-04-27 14:41:40,1,2.0
2013-04-27 14:51:52,1,1.0
2013-04-27 15:00:34,1,16.0
2013-04-27 15:20:42,1,8.0
2013-04-27 15:33:37,1,25.0
2013-04-27 15:59:00,1,15.0
2013-04-27 16:14:58,1,8.0
2013-04-27 16:26:52,1,13.0
2013-04-27 16:40:49,1,44.0
2013-04-27 17:28:41,1,12.0
2013-04-27 17:48:39,1,3.0
2013-04-27 17:59:52,1,5.0
2013-04-27 18:09:55,1,5.0
2013-04-27 18:18:38,1,12.0
2013-04-27 18:34:45,1,3.0
2013-04-27 19:02:00,1,13.0
2013-04-27 19:23:48,1,1.0
2013-04-27 19:29:19,1,11.0
2013-04-27 19:44:56,1,15.0
2013-04-27 20:08:14,1,5.0
2013-04-27 20:17:17,1,3.0
2013-04-27 20:27:50,1,6.0
2013-04-27 20:54:06,1,2.0
2013-04-27 21:00:08,1,5.0
2013-04-27 21:09:11,1,1.0
2013-04-27 21:19:03,1,2.0
2013-04-27 21:24:54,1,10.0
2013-04-27 21:39:10,1,14.0
2013-04-27 21:54:10,1,0.0
2013-04-27 21:59:02,1,5.0
2013-04-27 22:07:55,1,58.0
2013-04-27 23:10:05,1,3.0
2013-04-27 23:21:28,1,0.0
2013-04-27 23:54:24,1,1.0
2013-04-28 00:07:16,1,1.0
2013-04-28 00:41:21,1,2.0
2013-04-28 00:43:43,1,1.0
2013-04-28 01:12:08,1,7.0
2013-04-28 01:23:12,1,26.0
2013-04-28 01:53:36,1,14.0
2013-04-28 02:08:43,1,7.0
2013-04-28 02:20:08,1,27.0
2013-04-28 02:51:43,1,3.0
2013-04-28 03:02:26,1,16.0
2013-04-28 03:23:25,1,4.0
2013-04-28 03:28:27,1,12.0
2013-04-28 03:56:36,1,16.0
2013-04-28 04:16:35,1,6.0
2013-04-28 04:23:49,1,33.0
2013-04-28 04:57:36,1,3.0
2013-04-28 05:25:53,1,6.0
2013-04-28 07:47:46,1,1.0
2013-04-28 17:20:17,1,1.0
2013-04-28 17:41:21,1,6.0
2013-04-28 17:47:51,1,9.0
2013-04-28 17:58:00,1,11.0
2013-04-28 18:13:57,1,21.0
2013-04-28 18:38:45,1,9.0
2013-04-28 18:51:40,1,12.0
2013-04-28 19:04:07,1,1.0
2013-04-28 19:08:38,1,17.0
2013-04-28 19:29:57,1,51.0
2013-04-28 19:34:02,1,51.0
2013-04-28 20:25:40,1,66.0
2013-04-28 21:35:54,1,22.0
2013-04-28 21:44:49,1,22.0
2013-04-28 22:01:36,1,20.0
2013-04-28 22:25:46,1,14.0
2013-04-28 22:44:45,1,15.0
2013-04-28 23:04:03,1,26.0
2013-04-28 23:34:47,1,18.0
2013-04-28 23:56:47,1,12.0
2013-04-29 00:09:03,1,1.0
2013-04-29 00:15:05,1,19.0
2013-04-29 00:38:05,1,23.0
2013-04-29 01:50:06,1,2.0
2013-04-29 05:50:08,1,18.0
2013-04-30 05:58:15,1,18.0
2013-05-02 21:00:23,1,18.0
2013-05-02 21:23:03,1,16.0
2013-05-03 01:03:35,1,2.0
2013-05-03 01:10:37,1,109.0
2013-05-03 03:03:53,1,13.0
2013-05-03 03:17:40,1,1.0
2013-05-03 03:26:52,1,23.0
2013-05-03 03:54:55,1,22.0
2013-05-03 04:20:47,1,10.0
2013-05-03 04:35:32,1,6.0
2013-05-03 04:42:26,1,2.0
2013-05-03 04:52:48,1,2.0
2013-05-03 04:58:40,1,3.0
2013-05-03 05:05:52,1,0.0
2013-05-03 05:10:53,1,2.0
2013-05-03 05:16:24,1,2.0
2013-05-03 05:22:26,1,4.0
2013-05-03 05:34:30,1,14.0
2013-05-03 06:01:38,1,5.0
2013-05-03 06:07:41,1,1.0
2013-05-03 06:12:53,1,2.0
2013-05-03 06:23:35,1,3.0
2013-05-03 06:30:38,1,3.0
2013-05-03 06:37:50,1,3.0
2013-05-03 06:45:43,1,3.0
2013-05-03 07:21:59,1,0.0
2013-05-03 07:27:10,1,3.0
2013-05-03 07:46:04,1,2.0
2013-05-03 09:52:15,1,1.0
2013-05-03 12:21:39,1,4.0
2013-05-03 12:30:42,1,2.0
2013-05-03 12:37:34,1,3.0
2013-05-03 14:56:15,1,9.0
2013-05-03 15:09:51,1,68.0
2013-05-03 16:26:27,1,6.0
2013-05-03 17:00:47,1,4.0
2013-05-03 17:17:31,1,4.0
2013-05-03 17:25:44,1,4.0
2013-05-03 17:30:57,1,1.0
2013-05-03 17:35:38,1,3.0
2013-05-03 17:47:51,1,4.0
2013-05-03 17:56:34,1,5.0
2013-05-03 18:09:58,1,1.0
2013-05-03 18:19:00,1,2.0
2013-05-03 18:36:33,1,21.0
2013-05-03 19:05:35,1,11.0
2013-05-03 19:29:53,1,26.0
2013-05-03 20:00:57,1,3.0
2013-05-03 20:16:01,1,2.0
2013-05-03 20:30:54,1,9.0
2013-05-03 20:52:10,1,1.0
2013-05-03 21:10:14,1,14.0
2013-05-03 21:28:52,1,8.0
2013-05-03 21:40:37,1,47.0
2013-05-03 22:31:42,1,25.0
2013-05-03 23:00:45,1,22.0
2013-05-03 23:26:37,1,42.0
2013-05-04 00:12:49,1,2.0
2013-05-04 00:15:50,1,12.0
2013-05-04 00:33:18,1,53.0
2013-05-04 01:29:44,1,1.0
2013-05-04 01:35:05,1,26.0
2013-05-04 02:05:50,1,24.0
2013-05-04 02:34:03,1,13.0
2013-05-04 02:51:10,1,73.0
2013-05-04 04:09:00,1,5.0
2013-05-04 04:17:53,1,2.0
2013-05-04 04:24:15,1,52.0
2013-05-04 08:45:38,1,3.0
2013-05-04 08:52:30,1,5.0
2013-05-04 09:01:23,1,3.0
2013-05-04 09:12:46,1,1.0
2013-05-04 09:22:28,1,3.0
2013-05-04 09:29:51,1,2.0
2013-05-04 09:40:54,1,3.0
2013-05-04 09:59:48,1,1.0
2013-05-04 10:33:54,1,1.0
